dttl;sload;dload;sloss;dloss;sinpkt;dinpkt;sjit;djit;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
252;6935246875;7026210938;2;1;28338333;44187602;1399226058;65658297;255;2747818768;3375988877;255;92982;33442;5954;246;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;9297947266;7659888125;2;38;54567788;12098642;3329086447;1475258241;255;1171949057;675061894;255;113811;55888;57923;63;1226;1;48339;1;1;1;1;1;1;0;0;1;2;1;0;Exploits;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;Exploits;1
252;6938601562;4605924316;2;1;57501778;68283141;3645840403;122526391;255;1595099619;3023502726;255;141899;60447;81452;52;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Shellcode;1
0;416000000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;52;0;0;0;6;2;2;2;1;5;0;0;0;4;5;0;Fuzzers;1
0;208000000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;52;0;0;0;6;2;2;2;1;5;0;0;0;4;5;0;Fuzzers;1
252;1940825977;6653501563;2;2;33479444;33796855;1636463184;56533918;255;63479818;2046665586;255;64221;33427;30794;81;358;1;1023;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;5774897461;9458883789;2;2;116845635;129689109;8244675429;165303672;255;2106215216;3090540851;255;203335;118359;84976;84;169;1;379;3;1;3;3;1;1;0;0;1;3;1;0;DoS;1
252;6114570312;3731332275;2;1;72537667;9299;5602371836;141710797;255;2254754639;746268827;255;62747;13703;49044;56;44;0;0;2;1;1;1;1;2;0;0;0;2;1;0;Reconnaissance;1
252;2043708594;8088175293;2;1;22025222;41935398;1143157907;64990223;255;2758651049;1205195403;255;63045;11872;51173;63;45;0;0;2;1;1;1;1;1;0;0;0;2;1;0;Shellcode;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;3;2;2;4;0;0;0;3;4;0;Analysis;1
252;2441175391;5206957422;2;2;26835889;32256715;1436602342;57304789;255;381183793;1501571989;255;53891;8932;44959;82;225;1;467;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;1;1;1;3;0;0;0;1;3;0;DoS;1
252;1245758438;2110201953;10;8;2463524;31451369;1358532092;37886473;255;3897427367;2877314886;255;55414;19228;36186;384;86;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;1;1;3;0;0;0;3;3;0;DoS;1
252;6163412109;3761137451;2;1;73158667;92078141;5511463353;138072234;255;2544469875;2445363616;255;61296;14819;46477;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;5375506348;7810492188;1;3;67698;48716778;4165415045;3434624304;255;30865499;2998829628;255;6063;36292;24338;46;515;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
0;52000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;52;0;0;0;4;2;1;1;1;3;0;0;0;2;3;0;Fuzzers;1
252;3058568164;4721704102;2;1;38186778;61521801;1947501062;87997516;255;60151491;1303561040;255;124694;71906;52788;161;45;0;0;8;1;2;2;1;8;0;0;0;2;8;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
252;3356669141;5181901367;2;1;34345111;55296602;1818188895;73117344;255;3367556107;1670083344;255;87515;69331;18184;161;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;Fuzzers;1
252;4112053906;6348036621;2;1;29097222;41542602;170518451;56357578;255;722458409;1847378108;255;12707;74575;52495;161;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;Exploits;1
252;2252257617;4811853027;2;1;54920333;67363711;3705488034;112028273;255;4273998316;1811560816;255;11418;43844;70336;161;44;0;0;7;1;2;2;1;7;0;0;0;2;7;0;Fuzzers;1
252;2085795898;140870752;2;1;195608778;234935281;1058502843;346409094;255;3621445690;407862474;255;268228;115269;152959;51;44;1;0;2;1;1;1;1;1;0;0;1;2;1;0;Fuzzers;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;Exploits;1
252;3520607178;8133816406;1;2;103553571;9251543;6808009327;187820437;255;1626248581;773644752;255;129389;62835;66554;46;105;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
252;5926005859;6035580566;3;2;38267726;59378285;2536744853;77741234;255;3102882610;4058571513;255;83822;29697;54125;300;48;0;0;1;1;1;1;1;1;0;0;0;2;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;Reconnaissance;1
0;42000000;0;0;0;16;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;1961069336;4189741211;2;1;60262111;74713289;4004848255;117112961;255;1043137933;2817204663;255;105114;6892;36194;161;44;0;0;6;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
252;1026759766;6298463125;6;39;40371519;13347802;2093499147;1229764919;255;3600558385;2976933424;255;53354;8164;4519;52;1059;0;0;1;1;1;1;1;1;0;0;0;2;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
252;1646835547;6034503906;2;1;44034667;5424143;3030942137;115618727;255;4091386776;84186079;255;77873;31277;46596;94;44;1;0;1;1;1;1;1;1;0;0;1;2;1;0;Exploits;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;DoS;1
252;5668548047;1978173633;8;8;34375141;36813211;1756832053;46672992;255;185055906;793889562;255;52158;7133;45025;244;94;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;1019218359;3652183438;7;21;37027523;18730933;1829712156;1296943409;255;524436143;2145627070;255;53386;7978;45408;47;864;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;DoS;1
252;34531375;971737207;2;1;18927222;35686398;1016023945;61339641;255;2257531987;2149602603;255;52059;5971;46088;88;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;Exploits;1
0;112000000;0;0;0;6;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;1840042969;4494823242;2;2;107748222;12690743;659429515;197341859;255;669580675;769896167;255;179377;99445;79932;252;79;0;0;1;1;2;1;1;1;0;0;0;1;1;0;Exploits;1
0;400000000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;Exploits;1
0;400000000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;Exploits;1
0;400000000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;Exploits;1
252;352935;940040918;2;1;18907556;36488602;1006990156;59605121;255;2425778498;3000029866;255;54551;8182;46369;93;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;Analysis;1
252;2394861133;2198948125;2;4;26723889;19527545;13968993;1842620935;255;2143612313;1422309062;255;5466;6467;48193;80;601;1;3107;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;DoS;1
252;2549056055;756432375;2;10;23966091;11098479;1224621413;1219741797;255;2448254590;217492244;255;73507;743;66077;76;1084;1;12240;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;Exploits;1
252;5714146875;5697479688;3;2;24802728;40092145;1329175845;58993383;255;4008772924;986571897;255;5379;7341;46449;187;293;1;0;2;1;1;1;1;2;0;0;1;1;3;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;Reconnaissance;1
252;6418649414;3916892578;2;1;68728889;89030711;5419659738;136216984;255;1257659706;1967880911;255;56562;9931;46631;56;44;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;DoS;1
252;9664965625;1550747168;65;8;9524537;36139398;86175327;40336973;255;3434296595;2764944296;255;61168;9729;51439;1142;71;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;Exploits;1
252;1238390039;4439710938;6;21;34607143;15656112;1759770686;1237227917;255;1715325365;1953369211;255;65869;786;58009;54;896;0;0;1;1;1;1;1;2;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;Exploits;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;DoS;1
252;2839393164;32258125;2;4;23072222;17708455;1215982059;1609824658;255;3791792322;149191353;255;63161;7521;5564;82;761;1;4045;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;DoS;1
252;6049077637;3691366211;2;1;73328222;88043711;5496554371;126624594;255;1796021727;2097151741;255;70811;55524;15287;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;Exploits;1
252;5475808125;1551963477;12;4;12620276;24521076;913819177;36784656;255;3402368544;3458966010;255;58763;29016;29747;864;55;0;0;6;1;2;2;1;6;0;0;0;3;6;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;Analysis;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;2;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;DoS;1
252;2588845156;7068662109;13;3;23828355;54068848;2163950392;84989656;255;364504395;321718819;255;101953;62164;39789;799;52;0;0;5;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
252;8069024902;1133868359;7;9;5254662;51710284;2837020848;2965465221;255;706871778;2400350736;255;66101;16809;49292;53;74;0;0;1;1;2;1;1;2;1;1;0;4;1;0;Exploits;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;DoS;1
252;8854833984;4577929375;6;32;48028001;17248896;2361671521;1478071829;255;4279949755;1251017301;255;48666;25451;23215;53;1026;0;0;2;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;Analysis;1
252;3201977813;7051390625;13;3;20961839;57893727;1508493101;78279398;255;4002891852;2208000903;255;114627;31397;8323;863;54;0;0;7;1;1;1;1;7;0;0;0;1;7;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;DoS;1
252;2174852813;7056855957;13;4;32295743;53371531;3037802038;78392797;255;675203708;4059781402;255;121767;94822;26945;879;52;0;0;5;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;Exploits;1
252;3978513672;2427833252;2;1;113498556;137868;8647721256;202466281;255;2521580198;1964265774;255;110989;55741;55248;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;1;5;0;DoS;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;1;5;0;Exploits;1
252;4332650391;5990969727;7;9;97861568;96293049;5017477219;5437550186;255;4238928609;3959713158;255;95073;32609;62464;53;73;0;0;1;1;2;1;1;2;1;1;0;2;1;0;Exploits;1
252;5302755371;7408880859;7;9;81395235;79424238;4175346903;4648523806;255;2025630580;2431672182;255;105559;40387;65172;54;75;0;0;1;1;3;1;1;5;1;1;0;3;1;0;Exploits;1
252;5438149414;3556595703;2;1;72727667;8634743;4312206619;1370325;255;3946033222;1066156083;255;162872;92861;70011;53;44;1;0;3;1;1;1;1;3;0;0;1;1;3;0;Fuzzers;1
252;70069;7789328613;11;8;59340446;81898055;374149596;111123039;255;2981988;1449840933;255;112978;45411;67567;520;82;0;0;1;1;1;1;1;1;0;0;0;3;1;0;Exploits;1
0;333313354;0;0;0;2400144;0;339430925;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;Analysis;1
252;4962118652;3028064453;2;1;85106889;108583141;6105667184;143378891;255;2530770255;1985796114;255;135132;58914;76218;56;44;0;0;1;1;1;1;1;2;0;0;0;1;1;0;Reconnaissance;1
0;333313354;0;0;0;2400144;0;339430925;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;DoS;1
252;4771974609;2802089111;13;3;137130801;281186062;1928130209;767049813;255;1239267449;3727022316;255;122099;56159;6594;822;100;0;0;2;1;1;1;1;3;0;0;0;1;1;0;DoS;1
252;3379828516;4640153809;2;1;55919444;7057843;3538224766;124201531;255;2393344838;1475305817;255;115706;40407;75299;251;44;0;0;5;1;2;1;1;5;0;0;0;2;5;0;Exploits;1
0;333313354;0;0;0;2400144;0;339430925;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;Exploits;1
0;312000000;0;0;0;9;0;0;0;0;0;0;0;0;0;0;351;0;0;0;3;2;1;1;1;1;0;0;0;1;1;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;Analysis;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;DoS;1
252;8056132813;7475450195;2;1;23538889;43813801;1260057746;64462227;255;3493037875;2587501391;255;73845;20639;53206;268;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;DoS;1
252;2260597461;1017268828;2;3;29333444;27934333;1397133009;1939754523;255;2843119611;2235489847;255;59054;11497;47557;83;373;1;1408;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;Exploits;1
0;57600000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;72;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Shellcode;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;Exploits;1
252;6060375781;9717424805;2;1;19925556;33798;1069392202;60845617;255;3491240318;3081067890;255;69298;15412;53886;155;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;114285712;0;0;0;7;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;Analysis;1
252;131609082;5461688965;2;1;50452444;53816715;3288996955;104402398;255;3830196495;1060633118;255;99127;53706;45421;83;44;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
252;5264205469;8668375;3;2;26024909;44209145;1357269579;57750309;255;1441018020;1481315624;255;5212;7081;45039;189;49;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1376131348;1207900195;2;2;25132;33073715;1487055226;47179375;255;2995528503;3425110811;255;49062;6248;42814;45;51;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Backdoor;1
0;21000000;0;0;0;32;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;3;2;0;Reconnaissance;1
252;3131966406;9839557617;2;1;18862778;35057398;1006378365;60787219;255;1535855040;3171170457;255;53134;6832;46302;79;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
0;114285712;0;0;0;7;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;DoS;1
252;3910275391;9298319336;2;1;18622333;37217602;1000055802;59393785;255;3850212560;2764101693;255;50793;6629;44164;105;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;114285712;0;0;0;7;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;Exploits;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;DoS;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;DoS;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;DoS;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;DoS;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Fuzzers;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;DoS;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Exploits;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;DoS;1
252;5447307031;7127317383;2;1;24702556;47115;1256765342;68084773;255;3574613453;1555657128;255;66953;15843;5111;190;45;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Exploits;1
252;9576955078;794748625;6;56;42817839;11410395;2105428985;1101393197;255;4159888320;2978834664;255;63169;12027;51142;51;1147;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Exploits;1
252;3183124414;1286399023;6;6;36945471;41989668;1887531046;48669301;255;2562552489;1202459092;255;32706;15047;17659;151;69;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;324479834;1709755981;7;8;339471733;33787925;337127065;966511;255;1208415364;3322182734;255;63531;45503;18028;138;73;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;DoS;1
252;1848170508;5397525391;2;1;34211778;54349801;1924686626;89409234;255;1177109433;14346987;255;121875;60235;6164;85;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;5785803906;2050664795;4;1;63334463;166094594;4383664851;261968344;255;3058836290;3400641835;255;103553;43382;60171;486;45;1;0;3;1;1;1;1;3;0;0;1;1;3;0;Fuzzers;1
252;1078323594;2573763428;50;8;7308463;207749031;1203926657;5846335;255;2832177668;3029331198;255;88227;32384;55843;985;67;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;Reconnaissance;1
252;5556791992;1646761406;7;17;69515949;39010027;422140949;3029833322;255;2653816022;501022153;255;29737;15093;14644;48;812;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1501292285;5157813965;2;1;33523;62757602;1997917153;97281898;255;3978417235;3786988019;255;59358;33636;25722;72;45;0;0;1;1;1;1;1;1;0;0;0;2;1;0;Shellcode;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;Exploits;1
252;635686377;3879188477;2;1;70352111;90139859;5542368305;143897359;255;2630775127;876810268;255;55141;8321;4682;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Exploits;1
252;5309505469;2157178516;8;7;37209097;44654941;1822603263;53662906;255;2552254638;309388400;255;59849;13146;46703;247;124;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Exploits;1
252;1189711133;7364699219;6;8;37616647;33063263;1840941446;1815372144;255;1391945317;3613389593;255;54191;7064;47127;56;310;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;DoS;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;2;0;0;0;1;2;0;Reconnaissance;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;DoS;1
252;2294501172;2666907031;2;2;29597333;34892855;1456142061;50494645;255;2813253090;3347160439;255;71552;21051;50501;85;127;1;90;1;1;1;1;1;1;0;0;1;1;1;0;DoS;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;DoS;1
252;6433311035;39258396;2;1;68660111;89437141;534874859;138494484;255;1653449551;1045887359;255;498;5644;44156;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;Analysis;1
252;7443924219;1411722852;2;2;26118444;3410057;1483883049;48328621;255;3609274370;35269623;255;64558;8361;56197;255;62;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;DoS;1
252;2418897266;2903325313;2;5;27413778;17488846;1313367524;1424589866;255;232037934;407518804;255;63146;18634;44512;83;689;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;5858126875;1680124609;33;8;1378838;3828816;1087812606;42752668;255;1455819137;77698675;255;65374;21036;44338;1010;82;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;1;1;6;0;0;0;1;6;0;DoS;1
